"","Date","P","R"
"1",1981-01-01,0,0.269123310010368
"2",1981-01-02,0.826961272345648,0.269123310010368
"3",1981-01-03,3.62822094714452,0.269123310010368
"4",1981-01-04,0,0.256890432282624
"5",1981-01-05,0,0.256890432282624
"6",1981-01-06,0,0.256890432282624
"7",1981-01-07,2.70200763339088,0.256890432282624
"8",1981-01-08,2.31615999669877,0.24465755455488
"9",1981-01-09,0,0.242210979009331
"10",1981-01-10,0,0.237317827918234
"11",1981-01-11,0.714101584313407,0.234871252372685
"12",1981-01-12,0,0.232424676827136
"13",1981-01-13,0,0.229978101281587
"14",1981-01-14,0.782378411474683,0.22508495019049
"15",1981-01-15,0,0.222638374644941
"16",1981-01-16,0,0.220191799099392
"17",1981-01-17,0.110472380039474,0.217745223553843
"18",1981-01-18,0,0.215298648008294
"19",1981-01-19,0,0.212852072462746
"20",1981-01-20,0,0.210405496917197
"21",1981-01-21,0,0.207958921371648
"22",1981-01-22,0,0.205512345826099
"23",1981-01-23,0.349799362663475,0.20306577028055
"24",1981-01-24,0,0.200619194735002
"25",1981-01-25,0,0.198172619189453
"26",1981-01-26,0,0.195726043643904
"27",1981-01-27,0,0.190832892552806
"28",1981-01-28,0,0.188386317007258
"29",1981-01-29,0,0.185939741461709
"30",1981-01-30,0,0.185939741461709
"31",1981-01-31,0,0.190832892552806
"32",1981-02-01,0,0.20306577028055
"33",1981-02-02,3.93534731934563,0.220191799099392
"34",1981-02-03,7.23382220628528,1.27221928368538
"35",1981-02-04,0,1.17435626186342
"36",1981-02-05,0,1.03979460685824
"37",1981-02-06,0,0.929698707308544
"38",1981-02-07,0.00185015872215468,0.807369930031104
"39",1981-02-08,0,0.709506908209152
"40",1981-02-09,6.34413460613432,0.6116438863872
"41",1981-02-10,0,0.587178130931712
"42",1981-02-11,0.279015873960796,0.6116438863872
"43",1981-02-12,4.9676761756776,2.03799742944215
"44",1981-02-13,0,1.59272068015227
"45",1981-02-14,0,1.34316997450629
"46",1981-02-15,0,1.24041380159324
"47",1981-02-16,0,1.11563844877025
"48",1981-02-17,0.266124443520866,1.01043570031165
"49",1981-02-18,0,0.954164462764032
"50",1981-02-19,0,0.912572678489702
"51",1981-02-20,1.09451809444125,0.971290491582874
"52",1981-02-21,3.34383364783393,1.28445216141312
"53",1981-02-22,0.615923811942814,1.28689873695867
"54",1981-02-23,0,1.16946311077233
"55",1981-02-24,0,1.10340557104251
"56",1981-02-25,1.35336126818354,1.07160008895037
"57",1981-02-26,1.05470983290294,1.04713433349489
"58",1981-02-27,1.82097397331964,1.09361926886031
"59",1981-02-28,0,0.995756247038362
"60",1981-03-01,0.894283174802387,0.895446649670861
"61",1981-03-02,0,0.873427469760922
"62",1981-03-03,0,0.809816505576653
"63",1981-03-04,0,0.71440005930025
"64",1981-03-05,0,0.655682246207078
"65",1981-03-06,0.251084444379522,0.621430188569395
"66",1981-03-07,0.567700318200248,0.599411008659456
"67",1981-03-08,0.348128252445705,0.579838404295066
"68",1981-03-09,0,0.543139771111834
"69",1981-03-10,0,0.518674015656346
"70",1981-03-11,0,0.491761684655309
"71",1981-03-12,0,0.472189080290918
"72",1981-03-13,0.0168304762478386,0.452616475926528
"73",1981-03-14,0,0.415917842743296
"74",1981-03-15,0,0.359646605195674
"75",1981-03-16,0,0.354753454104576
"76",1981-03-17,0,0.320501396466893
"77",1981-03-18,0.394501586554543,0.313161669830246
"78",1981-03-19,0,0.342520576376832
"79",1981-03-20,0.134106665903614,0.266676734464819
"80",1981-03-21,0.240520634802797,0.259337007828173
"81",1981-03-22,0,0.251997281191526
"82",1981-03-23,0,0.247104130100429
"83",1981-03-24,0,0.242210979009331
"84",1981-03-25,0,0.237317827918234
"85",1981-03-26,0,0.229978101281587
"86",1981-03-27,0,0.237317827918234
"87",1981-03-28,5.19864761449419,0.298482216556954
"88",1981-03-29,0,0.389005511742259
"89",1981-03-30,0,0.415917842743296
"90",1981-03-31,1.52823111788432,0.503994562383053
"91",1981-04-01,0,0.511334289019699
"92",1981-04-02,5.89836571405802,0.802476778940006
"93",1981-04-03,4.22068952130514,1.15967680859013
"94",1981-04-04,0,0.944378160581837
"95",1981-04-05,0,0.937038433945191
"96",1981-04-06,3.00024124878172,1.04468775794934
"97",1981-04-07,0.180300952630857,1.03490145576714
"98",1981-04-08,0,0.927252131762995
"99",1981-04-09,0,0.858748016487629
"100",1981-04-10,0.594080002618216,0.797583627848909
"101",1981-04-11,0,0.724186361482445
"102",1981-04-12,0.840330155243949,0.677701426117018
"103",1981-04-13,0,0.609197310841651
"104",1981-04-14,0,0.57005210211287
"105",1981-04-15,5.1997815631685,0.69238087939031
"106",1981-04-16,0,0.601857584205005
"107",1981-04-17,0,0.562712375476224
"108",1981-04-18,0.397843810436272,0.57005210211287
"109",1981-04-19,1.65434031211005,0.57005210211287
"110",1981-04-20,0,0.518674015656346
"111",1981-04-21,0.594557459634448,0.491761684655309
"112",1981-04-22,0,0.450169900380979
"113",1981-04-23,0,0.420810993834394
"114",1981-04-24,3.27430348284282,0.457509627017626
"115",1981-04-25,1.53509461620876,0.496654835746406
"116",1981-04-26,0,0.450169900380979
"117",1981-04-27,0,0.420810993834394
"118",1981-04-28,0,0.396345238378906
"119",1981-04-29,0.926631114611549,0.396345238378906
"120",1981-04-30,4.88728381589857,0.518674015656346
"121",1981-05-01,0,0.491761684655309
"122",1981-05-02,0.0407034914427333,0.445276749289882
"123",1981-05-03,0,0.425704144925491
"124",1981-05-04,0,0.396345238378906
"125",1981-05-05,0.0747225392574357,0.371879482923418
"126",1981-05-06,0.0953726983264325,0.354753454104576
"127",1981-05-07,0.612223493742566,0.335180849740186
"128",1981-05-08,0,0.303375367648051
"129",1981-05-09,0,0.278909612192563
"130",1981-05-10,0,0.256890432282624
"131",1981-05-11,0,0.242210979009331
"132",1981-05-12,0.336132062026432,0.242210979009331
"133",1981-05-13,8.7798983580574,0.670361699480371
"134",1981-05-14,0,0.648342519570432
"135",1981-05-15,0,0.609197310841651
"136",1981-05-16,5.18933713295346,0.981076793765069
"137",1981-05-17,4.84001524970644,1.34561655005184
"138",1981-05-18,0,1.03490145576714
"139",1981-05-19,0,0.885660347488666
"140",1981-05-20,0,0.797583627848909
"141",1981-05-21,0,0.716846634845798
"142",1981-05-22,0,0.641002792933786
"143",1981-05-23,0,0.57005210211287
"144",1981-05-24,0,0.491761684655309
"145",1981-05-25,0,0.425704144925491
"146",1981-05-26,0.144252698979208,0.384112360651162
"147",1981-05-27,0,0.349860303013478
"148",1981-05-28,0.268750476219824,0.313161669830246
"149",1981-05-29,0,0.293589065465856
"150",1981-05-30,2.15782222620646,0.293589065465856
"151",1981-05-31,2.72880507811289,0.327841123103539
"152",1981-06-01,4.57192124684651,0.344967151922381
"153",1981-06-02,0,0.303375367648051
"154",1981-06-03,0,0.283802763283661
"155",1981-06-04,0.0556838100467409,0.274016461101466
"156",1981-06-05,2.01870221801031,0.283802763283661
"157",1981-06-06,0,0.269123310010368
"158",1981-06-07,1.34327492165944,0.251997281191526
"159",1981-06-08,0,0.229978101281587
"160",1981-06-09,1.577349845311,0.234871252372685
"161",1981-06-10,4.95812696135991,0.396345238378906
"162",1981-06-11,0,0.303375367648051
"163",1981-06-12,1.45392635142614,0.269123310010368
"164",1981-06-13,0.21873650726061,0.256890432282624
"165",1981-06-14,0,0.239764403463782
"166",1981-06-15,0,0.222638374644941
"167",1981-06-16,0.566208252573769,0.217745223553843
"168",1981-06-17,0.828811433580187,0.210405496917197
"169",1981-06-18,0,0.198172619189453
"170",1981-06-19,0,0.18349316591616
"171",1981-06-20,0,0.178600014825062
"172",1981-06-21,3.91230984969365,0.242210979009331
"173",1981-06-22,3.14276316276429,0.274016461101466
