"","Date","P","R"
"1",1981-01-01,0,0.464849353654272
"2",1981-01-02,1.42689751737162,0.440383598198784
"3",1981-01-03,5.39207125530164,0.42815072047104
"4",1981-01-04,0,0.415917842743296
"5",1981-01-05,0,0.403684965015552
"6",1981-01-06,0,0.391452087287808
"7",1981-01-07,6.12629273606135,0.379219209560064
"8",1981-01-08,1.60652496092662,0.36698633183232
"9",1981-01-09,0,0.36698633183232
"10",1981-01-10,0.0261358676205797,0.354753454104576
"11",1981-01-11,1.09755537244111,0.342520576376832
"12",1981-01-12,0,0.342520576376832
"13",1981-01-13,0,0.330287698649088
"14",1981-01-14,0.367866115598362,0.318054820921344
"15",1981-01-15,0,0.318054820921344
"16",1981-01-16,0,0.3058219431936
"17",1981-01-17,0.215205455785294,0.293589065465856
"18",1981-01-18,0,0.293589065465856
"19",1981-01-19,0.0022661157081073,0.293589065465856
"20",1981-01-20,0,0.281356187738112
"21",1981-01-21,0,0.281356187738112
"22",1981-01-22,0.0203195040298025,0.269123310010368
"23",1981-01-23,1.65313140243735,0.269123310010368
"24",1981-01-24,0,0.269123310010368
"25",1981-01-25,0,0.256890432282624
"26",1981-01-26,0,0.256890432282624
"27",1981-01-27,0,0.256890432282624
"28",1981-01-28,0,0.251997281191526
"29",1981-01-29,0,0.24465755455488
"30",1981-01-30,0,0.24465755455488
"31",1981-01-31,0,0.24465755455488
"32",1981-02-01,0,0.24465755455488
"33",1981-02-02,5.86659586128519,0.36698633183232
"34",1981-02-03,20.055123938127,3.03375367648051
"35",1981-02-04,0,3.69432907377869
"36",1981-02-05,0,2.83802763283661
"37",1981-02-06,0,2.32424676827136
"38",1981-02-07,0,2.0306577028055
"39",1981-02-08,0.669410578154459,1.82269878143386
"40",1981-02-09,12.4276050988977,1.68813712642867
"41",1981-02-10,0,1.529109715968
"42",1981-02-11,2.83611933462876,1.59027410460672
"43",1981-02-12,33.4573853410137,9.07679527398605
"44",1981-02-13,0,3.57200029650125
"45",1981-02-14,0,2.27531525736038
"46",1981-02-15,0,1.89609604780032
"47",1981-02-16,0,1.77376727052288
"48",1981-02-17,0.0142009915306795,1.68813712642867
"49",1981-02-18,0,1.6392056155177
"50",1981-02-19,0,1.61473986006221
"51",1981-02-20,1.93209024161143,1.71260288188416
"52",1981-02-21,18.3525156765457,10.3000830467604
"53",1981-02-22,5.01650031177662,8.31835685486592
"54",1981-02-23,0.197076529754618,6.85041152753664
"55",1981-02-24,0.474071408319695,5.62712375476224
"56",1981-02-25,1.67345091115243,4.64849353654272
"57",1981-02-26,1.59292825892546,3.91452087287808
"58",1981-02-27,4.9101439577213,3.42520576376832
"59",1981-02-28,0,2.81356187738112
"60",1981-03-01,3.7128039794047,2.4465755455488
"61",1981-03-02,0.280922815048928,2.10405496917197
"62",1981-03-03,0.134682810340015,1.81046590370611
"63",1981-03-04,0,1.61473986006221
"64",1981-03-05,0,1.46794532732928
"65",1981-03-06,1.37235966452291,1.61473986006221
"66",1981-03-07,1.00698627740785,1.51687683824026
"67",1981-03-08,0.0664727275034736,1.27221928368538
"68",1981-03-09,0,1.14989050640794
"69",1981-03-10,0.311590908682882,1.05202748458598
"70",1981-03-11,0,0.944378160581837
"71",1981-03-12,0,0.915019254035251
"72",1981-03-13,0.0460776861727176,0.888106923034215
"73",1981-03-14,0.577481820033417,0.888106923034215
"74",1981-03-15,0,0.817156232213299
"75",1981-03-16,0.150319007282384,0.851408289850982
"76",1981-03-17,0,0.807369930031104
"77",1981-03-18,0.0366355365541233,0.758438419120128
"78",1981-03-19,0.11655388422492,0.685041152753664
"79",1981-03-20,0,0.648342519570432
"80",1981-03-21,0.69154297519817,0.6116438863872
"81",1981-03-22,0,0.587178130931712
"82",1981-03-23,0,0.562712375476224
"83",1981-03-24,0,0.55047949774848
"84",1981-03-25,0,0.538246620020736
"85",1981-03-26,0,0.538246620020736
