"","Date","P","R"
"1",1981-01-01,0.0231030530072574,1.34561655005184
"2",1981-01-02,0,1.32115079459635
"3",1981-01-03,20.5834114723696,1.29668503914086
"4",1981-01-04,0,1.27221928368538
"5",1981-01-05,0.585535605999876,1.24775352822989
"6",1981-01-06,0,1.19882201731891
"7",1981-01-07,10.126180837577,1.18658913959117
"8",1981-01-08,23.4897473090342,1.17435626186342
"9",1981-01-09,0,1.14989050640794
"10",1981-01-10,0,1.12542475095245
"11",1981-01-11,15.447208336617,1.10095899549696
"12",1981-01-12,0,1.08872611776922
"13",1981-01-13,0,1.07649324004147
"14",1981-01-14,16.4475423518156,1.06426036231373
"15",1981-01-15,0,1.05202748458598
"16",1981-01-16,0,1.05202748458598
"17",1981-01-17,0,1.03979460685824
"18",1981-01-18,0,1.0275617291305
"19",1981-01-19,0,1.00309597367501
"20",1981-01-20,0,0.97863021821952
"21",1981-01-21,0,0.97863021821952
"22",1981-01-22,3.01713192537399,0.97863021821952
"23",1981-01-23,17.4604139437936,0.966397340491776
"24",1981-01-24,8.54679132245041,0.954164462764032
"25",1981-01-25,0.0176090345040683,0.954164462764032
"26",1981-01-26,0,0.941931585036288
"27",1981-01-27,0.784658565025974,0.941931585036288
"28",1981-01-28,0,0.929698707308544
"29",1981-01-29,0,0.941931585036288
"30",1981-01-30,0,0.941931585036288
"31",1981-01-31,0,0.941931585036288
"32",1981-02-01,0,0.954164462764032
"33",1981-02-02,16.2900472323493,0.966397340491776
"34",1981-02-03,42.9887241188981,1.61473986006221
"35",1981-02-04,0,1.61473986006221
"36",1981-02-05,0,1.61473986006221
"37",1981-02-06,0,1.61473986006221
"38",1981-02-07,0,1.51687683824026
"39",1981-02-08,0.826427198413847,1.39454806096282
"40",1981-02-09,31.5263697204323,1.3333836723241
"41",1981-02-10,0,1.32115079459635
"42",1981-02-11,1.53846610153648,1.3333836723241
"43",1981-02-12,34.7387505746883,1.39454806096282
"44",1981-02-13,0,1.529109715968
"45",1981-02-14,0.0632516514346049,1.77376727052288
"46",1981-02-15,0.0145802804546495,1.98172619189453
"47",1981-02-16,0.00873408086726157,2.20191799099392
"48",1981-02-17,0,2.39764403463782
"49",1981-02-18,0,2.69123310010368
"50",1981-02-19,0,2.93589065465856
"51",1981-02-20,2.24444750557355,3.42520576376832
"52",1981-02-21,3.09355513726909,3.79219209560064
"53",1981-02-22,1.99059566792785,4.15917842743296
"54",1981-02-23,0,4.64849353654272
"55",1981-02-24,0,5.13780864565248
"56",1981-02-25,0,5.65158951021773
"57",1981-02-26,0.00352180680110354,6.14090461932749
"58",1981-02-27,16.7221728066626,6.5323567066153
"59",1981-02-28,0,6.70361699480371
"60",1981-03-01,8.47670738420084,6.80148001662567
"61",1981-03-02,1.21650251969725,6.80148001662567
"62",1981-03-03,0.459595793447902,6.63021972843725
"63",1981-03-04,0,6.45895944024883
"64",1981-03-05,0,6.26323339660493
"65",1981-03-06,3.1970258310203,6.04304159750554
"66",1981-03-07,0.499673953666831,5.74945253203968
"67",1981-03-08,0,5.48032922202931
"68",1981-03-09,0,5.23567166747443
"69",1981-03-10,0,4.94208260200858
"70",1981-03-11,0.0154255140150181,4.6974250474537
"71",1981-03-12,0,4.45276749289882
